,course_code,destination_code,destination_flights
1140,AQJ,Ciampino,9
1141,AQJ,VCE,9
1142,AQJ,CGN,9
1143,AQJ,SVO,9
1144,AQJ,Malpensa,8
1145,AQJ,Bergamo,8
1146,AQJ,SOF,8
1147,AQJ,ATH,8
1148,AQJ,CAI,8
1149,AQJ,SXF,5
1150,AQP,LIM,520
1151,AQP,CUZ,63
1152,AQP,SCL,8
1153,ARC,VEE,24
1154,ARC,FAI,12
1155,ARD,KOE,87
1156,ARD,DPS,13
1157,ARH,LED,116
1158,ARH,SVO,116
1159,ARH,DME,29
1160,ARH,NNM,20
1161,ARH,PES,8
1162,ARH,MMK,4
1163,ARI,SCL,313
1164,ARI,ANF,17
1165,ARI,LSC,16
1166,ARI,CCP,13
1167,ARK,LKY,348
1168,ARK,ZNZ,261
1169,ARK,JRO,87
1170,ARK,SEU,58
1171,ARK,IRI,0
1172,ARK,DAR,0
1173,ARM,SYD,180
1174,ARM,BNE,24
1175,ARM,CFS,0
1176,ARN,OSL,526
1177,ARN,CPH,488
1178,ARN,HEL,462
1179,ARN,LLA,343
1180,ARN,LHR,270
1181,ARN,UME,244
1182,ARN,AMS,234
1183,ARN,GOT,230
1184,ARN,FRA,212
1185,ARN,TLL,189
1186,ARN,MUC,170
1187,ARN,MMX,162
1188,ARN,OSD,160
1189,ARN,CDG,150
1190,ARN,RIX,132
1191,ARN,ZRH,130
1192,ARN,OER,124
1193,ARN,SFT,105
1194,ARN,TKU,104
1195,ARN,VBY,101
1196,ARN,LGW,100
1197,ARN,KRN,98
1198,ART,PHL,58
1199,ARU,VCP,71
1200,ARU,GRU,23
1201,ARU,CGH,20
1202,ARX,MVF,13
1203,ARX,FOR,2
1204,ARX,REC,0
1205,ASB,CRZ,141
1206,ASB,TAZ,117
1207,ASB,KRW,87
1208,ASB,IST,82
1209,ASB,MYP,75
1210,ASB,DME,33
1211,ASB,DXB,19
1212,ASB,DEL,17
1213,ASB,BKN,12
1214,ASB,MSQ,11
1215,ASB,ALA,10
1216,ASB,KZN,10
1217,ASB,LED,10
1218,ASB,BKK,8
1219,ASB,FRA,5
1220,ASB,AUH,4
1221,ASB,BHX,4
1222,ASB,ESB,4
1223,ASB,URC,4
1224,ASB,PEK,1
1225,ASB,ATQ,0
1226,ASB,JED,0
1227,ASE,DEN,226
1228,ASE,LAX,145
1229,ASE,ORD,136
1230,ASE,DFW,106
1231,ASE,IAH,92
1232,ASE,SFO,58
1233,ASE,SLC,58
1234,ASE,PHX,29
1235,ASE,ATL,29
1236,ASE,MSP,3
1237,ASF,SVO,87
1238,ASF,VKO,29
1239,ASF,DME,16
1240,ASF,KZN,12
1241,ASF,SCO,12
1242,ASF,AER,12
1243,ASF,VOG,9
1244,ASF,LED,9
1245,ASF,MRV,8
1246,ASF,GYD,4
1247,ASF,ROV,0
1248,ASF,AYT,0
1249,ASF,KRR,0
1250,ASJ,KOJ,203
1251,ASJ,KKX,87
1252,ASJ,TKN,58
1253,ASJ,HND,29
1254,ASJ,KIX,29
1255,ASJ,OKA,29
1256,ASJ,RNJ,29
1257,ASJ,FUK,29
1258,ASJ,ITM,29
1259,ASJ,NRT,29
1260,ASM,ADD,111
1261,ASM,KRT,21
1262,ASM,CAI,15
1263,ASM,DXB,13
1264,ASM,IST,12
1265,ASM,JED,5
1266,ASM,Sharjah,4
1267,ASO,GMB,29
1268,ASO,ADD,29
1269,ASP,ADL,49
1270,ASP,DRW,46
1271,ASP,SYD,29
1272,ASP,AYQ,29
1273,ASP,BNE,21
1274,ASP,MEL,18
1275,ASP,TCA,12
1276,ASP,PER,9
1277,ASP,GTS,4
1278,ASR,Sabiha,269
1279,ASR,IST,167
1280,ASR,ADB,37
1281,ASR,AYT,25
1282,ASR,DUS,22
1283,ASR,STR,12
1284,ASR,LGG,4
1285,ASR,RTM,4
1286,ASR,FRA,4
1287,ASR,HAJ,0
1288,ASR,VIE,0
1289,ASR,AMS,0
1290,ASR,CGN,0
1291,ASR,MUC,0
1292,ASS,MQP,49
1293,ASS,LDZ,48
1294,ASS,SZK,26
1295,ASS,ULX,0
1296,ASU,EZE,135
1297,ASU,MVD,100
1298,ASU,AGT,88
1299,ASU,GRU,87
1300,ASU,PTY,54
1301,ASU,VVI,34
1302,ASU,BSB,29
1303,ASU,LIM,29
1304,ASU,SCL,29
1305,ASU,BOG,28
1306,ASU,IQQ,24
1307,ASU,ENO,24
1308,ASU,MAD,21
1309,ASU,COR,17
1310,ASU,EPA,12
1311,ASU,CWB,11
1312,ASU,PJC,8
1313,ASU,GIG,7
1314,ASU,IGR,4
1315,ASU,PDP,1
1316,ASU,PUJ,0
1317,ASV,WIL,87
1318,ASV,MDR,58
1319,ASV,Mara North,58
1320,ASV,Olkiombo,58
1321,ASV,MBA,58
1322,ASV,Keekorok,58
1323,ASV,Kichwa Tembo,58
1324,ASV,OSJ,58
1325,ASV,Mara Serena,58
1326,ASV,Angama,29
1327,ASV,MYD,29
1328,ASV,UKA,29
1329,ASW,CAI,274
1330,ASW,ABS,83
1331,ASW,JED,2
1332,ASW,LXR,0
1333,ATC,NAS,28
1334,ATD,HIR,4
1335,ATD,MHM,4
1336,ATH,SKG,340
1337,ATH,LCA,313
1338,ATH,Crete,276
1339,ATH,JTR,215
1340,ATH,IST,187
1341,ATH,Crete,175
1342,ATH,LHR,155
1343,ATH,Fiumicino,142
1344,ATH,Lesbos,135
1345,ATH,RHO,127
1346,ATH,JKH,118
1347,ATH,FRA,115
1348,ATH,MUC,113
1349,ATH,VIE,113
1350,ATH,Kerkyra,111
1351,ATH,TLV,110
1352,ATH,CDG,104
1353,ATH,KGS,103
1354,ATH,AMS,98
1355,ATH,AXD,98
1356,ATH,ZRH,95
1357,ATH,OTP,91
1358,ATK,BRW,64
1359,ATK,AIN,15
1360,ATL,MCO,788
1361,ATL,FLL,720
1362,ATL,LGA,718
1363,ATL,ORD,591
1364,ATL,TPA,558
1365,ATL,DCA,538
1366,ATL,MIA,523
1367,ATL,EWR,516
1368,ATL,CLT,474
1369,ATL,LAX,472
1370,ATL,DFW,472
1371,ATL,BWI,450
1372,ATL,PHL,447
1373,ATL,IAH,422
1374,ATL,RDU,420
1375,ATL,DEN,419
1376,ATL,BOS,412
1377,ATL,MSY,398
1378,ATL,BNA,384
1379,ATL,JAX,365
1380,ATL,DTW,352
1381,ATL,IAD,348
1382,ATM,BEL,50
1383,ATM,ITB,12
1384,ATM,STM,12
1385,ATQ,DEL,307
1386,ATQ,BOM,80
1387,ATQ,DXB,58
1388,ATQ,SXR,44
1389,ATQ,KUL,33
1390,ATQ,JAI,29
1391,ATQ,Sharjah,29
1392,ATQ,BLR,29
1393,ATQ,CCU,29
1394,ATQ,DOH,29
1395,ATQ,AMD,18
1396,ATQ,SIN,16
1397,ATQ,PAT,16
1398,ATQ,HYD,15
1399,ATQ,STN,13
1400,ATQ,BHX,13
1401,ATQ,TAS,12
1402,ATQ,NDC,8
1403,ATQ,ASB,0
1404,ATT,BET,108
1405,ATT,NUP,25
1406,ATW,ORD,219
1407,ATW,MSP,106
1408,ATW,DTW,102
1409,ATW,ATL,53
1410,ATW,DEN,29
1411,ATW,PGD,14
1412,ATW,SFB,14
1413,ATW,AZA,13
1414,ATW,PIE,9
1415,ATW,LAS,8
1416,ATW,BNA,5
1417,ATY,DEN,29
1418,ATY,ORD,29
1419,ATZ,KWI,55
1420,ATZ,JED,36
1421,ATZ,CAI,15
1422,ATZ,RUH,13
1423,ATZ,AMM,12
1424,ATZ,Sharjah,8
1425,ATZ,MED,3
1426,ATZ,HMB,0
1427,AUA,CUR,292
1428,AUA,JFK,82
1429,AUA,EWR,67
1430,AUA,BOS,65
1431,AUA,MIA,58
1432,AUA,BON,56
1433,AUA,FLL,50
1434,AUA,YYZ,45
1435,AUA,BOG,45
1436,AUA,CLT,35
1437,AUA,BWI,34
1438,AUA,ATL,34
1439,AUA,PHL,31
1440,AUA,ORD,31
1441,AUA,PTY,29
1442,AUA,RCH,12
1443,AUA,PBM,12
1444,AUA,JBQ,12
1445,AUA,MSP,10
1446,AUA,AMS,8
1447,AUA,MDE,8
1448,AUA,BAQ,8
1449,AUC,BOG,70
1450,AUC,BGA,45
1451,AUC,CUC,25
1452,AUG,BOS,87
1453,AUH,DEL,203
1454,AUH,BOM,202
1455,AUH,BAH,187
1456,AUH,CAI,174
1457,AUH,KWI,154
1458,AUH,MCT,147
1459,AUH,COK,145
1460,AUH,RUH,141
1461,AUH,LHR,140
1462,AUH,DMM,116
1463,AUH,CCJ,116
1464,AUH,JED,116
1465,AUH,ISB,96
1466,AUH,BKK,87
1467,AUH,LHE,73
1468,AUH,AMM,66
1469,AUH,CMB,58
1470,AUH,IST,58
1471,AUH,SYD,58
1472,AUH,MAN,58
1473,AUH,HYD,58
1474,AUH,BLR,58
1475,AUK,SXP,28
1476,AUK,EMK,24
1477,AUQ,NHV,16
1478,AUQ,PPT,14
1479,AUQ,UAH,9
1480,AUQ,UAP,4
1481,AUR,Orly,64
1482,AUS,DEN,333
1483,AUS,LAX,321
1484,AUS,DFW,305
1485,AUS,ATL,291
1486,AUS,DAL,287
1487,AUS,IAH,252
1488,AUS,PHX,220
1489,AUS,ORD,210
1490,AUS,JFK,191
1491,AUS,SFO,186
1492,AUS,LAS,162
1493,AUS,MCO,150
1494,AUS,CLT,130
1495,AUS,HOU,125
1496,AUS,MSY,124
1497,AUS,SJC,122
1498,AUS,SAN,113
1499,AUS,DTW,109
1500,AUS,EWR,104
1501,AUS,IAD,94
1502,AUS,SLC,92
1503,AUS,BWI,87
1504,AUU,CNS,8
1505,AUU,IRG,0
1506,AUX,BSB,29
1507,AUY,TAH,12
1508,AVA,NKG,17
1509,AVA,PKX,12
1510,AVA,PVG,10
1511,AVA,LJG,5
1512,AVA,HGH,5
1513,AVL,CLT,216
1514,AVL,ATL,184
1515,AVL,FLL,66
1516,AVL,ORD,58
1517,AVL,IAD,55
1518,AVL,SFB,52
1519,AVL,PIE,40
1520,AVL,DFW,29
1521,AVL,PHL,29
1522,AVL,MCO,21
1523,AVL,PGD,11
1524,AVL,LGA,9
1525,AVL,SRQ,8
1526,AVL,EWR,8
1527,AVL,PBI,8
1528,AVL,DCA,0
1529,AVL,BOS,0
1530,AVL,DEN,0
1531,AVL,HOU,0
1532,AVL,MDW,0
1533,AVL,AUS,0
1534,AVL,BWI,0
1535,AVN,SOU,0
1536,AVN,BHX,0
1537,AVP,CLT,112
1538,AVP,ORD,102
1539,AVP,PHL,82
1540,AVP,DTW,71
1541,AVP,IAD,58
1542,AVP,ATL,24
1543,AVV,SYD,158
1544,AVV,KUL,58
1545,AVV,DPS,29
1546,AVV,OOL,29
1547,AVV,ADL,16
1548,AWA,ADD,70
1549,AWA,GOB,12
1550,AWD,TAH,4
1551,AWD,FTA,4
1552,AWZ,THR,398
1553,AWZ,SYZ,58
1554,AWZ,IFN,50
1555,AWZ,MHD,50
1556,AWZ,DXB,12
1557,AWZ,SRY,8
1558,AWZ,KHK,8
1559,AWZ,BND,8
1560,AWZ,RAS,4
1561,AWZ,KWI,4
1562,AWZ,TBZ,4
1563,AWZ,PGU,4
1564,AXA,SXM,145
1565,AXA,SJU,105
1566,AXA,STT,87
1567,AXA,SBH,29
1568,AXA,DOM,12
1569,AXA,NEV,8
1570,AXD,ATH,98
1571,AXD,JSH,8
1572,AXF,HET,55
1573,AXF,RHT,29
1574,AXF,EJN,28
1575,AXF,CKG,26
1576,AXF,XIY,11
1577,AXF,WUA,3
1578,AXF,BAV,3
1579,AXJ,FUK,87
1580,AXJ,KMJ,29
1581,AXM,BOG,165
1582,AXM,EOH,29
1583,AXM,FLL,12
1584,AXP,CRI,5
1585,AXP,NAS,4
1586,AXR,NIU,4
1587,AXR,AHE,4
1588,AXR,APK,4
1589,AXR,KKR,4
1590,AXR,FAV,0
1591,AXR,PPT,0
1592,AXT,HND,260
1593,AXT,ITM,174
1594,AXT,CTS,116
1595,AXT,NGO,58
1596,AXU,ADD,87
1597,AXU,LLI,29
1598,AYM,DCG,4
1599,AYP,LIM,107
1600,AYQ,SYD,53
1601,AYQ,ASP,29
1602,AYQ,CNS,29
1603,AYQ,MEL,21
1604,AYQ,BNE,12
1605,AYQ,ADL,9
1606,AYQ,DRW,9
1607,AYQ,KGC,0
1608,AYT,Sabiha,563
1609,AYT,IST,373
1610,AYT,ESB,164
1611,AYT,ADB,113
1612,AYT,ADA,109
1613,AYT,ECN,74
1614,AYT,DUS,55
1615,AYT,SVO,54
1616,AYT,DIY,50
1617,AYT,FRA,44
1618,AYT,TZX,41
1619,AYT,TXL,38
1620,AYT,VAN,38
1621,AYT,VKO,38
1622,AYT,MUC,32
1623,AYT,HAM,31
1624,AYT,BGW,29
1625,AYT,AMM,29
1626,AYT,ASR,24
1627,AYT,GZT,24
1628,AYT,STR,23
1629,AYT,VIE,23
1630,AZA,PVU,44
1631,AZA,FSD,41
1632,AZA,FAR,40
1633,AZA,BIS,28
1634,AZA,CID,25
1635,AZA,GRR,22
1636,AZA,MOT,19
1637,AZA,PIA,17
1638,AZA,RAP,15
1639,AZA,STC,14
1640,AZA,BIL,13
1641,AZA,Rockford,13
1642,AZA,GFK,13
1643,AZA,ATW,13
1644,AZA,BLI,11
1645,AZA,GRI,11
1646,AZA,IDA,10
1647,AZA,SGF,10
1648,AZA,LAS,10
1649,AZA,FCA,9
1650,AZA,DSM,9
1651,AZA,MLI,9
1652,AZD,THR,62
1653,AZD,MHD,33
1654,AZD,BND,9
1655,AZO,ORD,168
1656,AZO,DTW,108
1657,AZO,MSP,25
1658,AZR,ALG,46
1659,AZR,ORN,21
1660,AZR,BMW,20
1661,AZR,CZL,8
1662,AZR,INZ,4
1663,AZR,OGX,4
1664,AZS,YUL,21
1665,AZS,YYZ,17
1666,AZS,YOW,4
1667,AZS,CUR,4
1668,AZS,YQB,4
1669,AZS,SVO,3
1670,AZS,FRA,0
1671,AZS,MAD,0
1672,BAH,DXB,438
1673,BAH,KWI,344
1674,BAH,MCT,202
1675,BAH,RUH,194
1676,BAH,AUH,187
1677,BAH,DMM,173
1678,BAH,JED,136
1679,BAH,DEL,103
1680,BAH,IST,92
1681,BAH,Sharjah,87
1682,BAH,LHR,87
1683,BAH,CAI,82
1684,BAH,BOM,58
1685,BAH,AMM,58
1686,BAH,CCJ,58
1687,BAH,ELQ,51
1688,BAH,NJF,45
1689,BAH,MAA,42
1690,BAH,KHI,41
1691,BAH,HYD,38
1692,BAH,LCA,29
1693,BAH,BKK,29
1694,BAL,IST,52
1695,BAL,Sabiha,41
1696,BAL,ESB,28
1697,BAQ,BOG,622
1698,BAQ,MDE,127
1699,BAQ,MIA,58
1700,BAQ,PTY,53
1701,BAQ,BGA,49
1702,BAQ,MTR,45
1703,BAQ,VUP,40
1704,BAQ,AUA,8
1705,BAQ,CLO,0
1706,BAQ,FLL,0
1707,BAR,CGO,52
1708,BAR,HFE,42
1709,BAR,CKG,38
1710,BAR,LHW,29
1711,BAR,SJW,28
1712,BAR,KWE,28
1713,BAR,TNA,20
1714,BAR,MIG,17
1715,BAR,WUH,16
1716,BAR,ZYI,13
1717,BAR,XUZ,9
1718,BAR,HGH,8
1719,BAR,KHN,4
1720,BAR,TYN,4
1721,BAR,ZUH,4
1722,BAR,KWL,3
1723,BAR,INC,2
1724,BAR,CAN,0
1725,BAR,TSN,0
1726,BAR,WNZ,0
1727,BAS,GZO,8
1728,BAS,CHY,0
1729,BAT,CGH,40
1730,BAV,TYN,77
1731,BAV,CGO,65
1732,BAV,TSN,46
1733,BAV,SHE,44
1734,BAV,PVG,39
1735,BAV,PEK,31
1736,BAV,CIF,29
1737,BAV,CTU,29
1738,BAV,HFE,28
1739,BAV,CKG,21
1740,BAV,KWE,16
1741,BAV,KMG,16
1742,BAV,NKG,15
1743,BAV,YNT,13
1744,BAV,PKX,13
1745,BAV,CGQ,13
1746,BAV,XIY,13
1747,BAV,WUT,13
1748,BAV,CAN,12
1749,BAV,URC,12
1750,BAV,HDG,9
1751,BAV,SJW,7
1752,BAX,DME,58
1753,BAX,SVO,29
1754,BAX,OVB,20
1755,BAX,KJA,9
1756,BAX,LED,8
1757,BAX,IKT,8
1758,BAX,SIP,0
1759,BAX,OMS,0
1760,BAX,SGC,0
1761,BAX,AYT,0
1762,BAY,OTP,36
1763,BBA,SCL,170
1764,BBA,PMC,91
1765,BBA,ZCO,13
1766,BBA,CCP,9
1767,BBG,TRW,8
1768,BBG,MTK,4
1769,BBI,DEL,286
1770,BBI,BLR,223
1771,BBI,CCU,213
1772,BBI,HYD,133
1773,BBI,BOM,115
1774,BBI,MAA,58
1775,BBI,GAU,29
1776,BBI,IXR,29
1777,BBI,AMD,25
1778,BBI,KUL,16
1779,BBI,STV,8
1780,BBI,VNS,1
1781,BBK,JNB,30
1782,BBK,GBE,10
1783,BBK,FRW,9
1784,BBK,MUB,8
1785,BBL,BNE,4
1786,BBL,MOO,4
1787,BBN,MYY,58
1788,BBN,MUR,29
1789,BBN,BKM,4
1790,BBN,ODN,4
1791,BBN,LGL,4
1792,BCA,HAV,8
1793,BCD,MNL,462
1794,BCD,CEB,125
1795,BCD,CRK,57
1796,BCD,DVO,13
1797,BCI,LRE,13
1798,BCI,BNE,0
1799,BCM,LTN,21
1800,BCM,Fiumicino,12
1801,BCM,BRU,9
1802,BCM,LPL,9
1803,BCM,TRN,8
1804,BCM,BLQ,8
1805,BCM,DUB,8
1806,BCM,Bergamo,8
1807,BCM,BHX,0
1808,BCM,CPH,0
1809,BCM,MAD,0
1810,BCM,OSL,0
1811,BCM,STR,0
1812,BCM,ATH,0
1813,BCM,LCA,0
1814,BCN,MAD,757
1815,BCN,PMI,516
1816,BCN,LGW,349
1817,BCN,CDG,329
1818,BCN,AMS,308
1819,BCN,Fiumicino,278
1820,BCN,LIS,272
1821,BCN,SVQ,245
1822,BCN,LHR,238
1823,BCN,Malpensa,235
1824,BCN,FRA,215
1825,BCN,IBZ,215
1826,BCN,Orly,212
1827,BCN,AGP,195
1828,BCN,BRU,192
1829,BCN,MUC,192
1830,BCN,BIO,166
1831,BCN,VIE,164
1832,BCN,GVA,155
1833,BCN,ZRH,135
1834,BCN,STN,133
1835,BCN,DUB,133
1836,BCO,ADD,24
1837,BCO,AMH,0
1838,BCU,ABV,12
1839,BCV,CYD,87
1840,BCV,BZE,58
1841,BCV,TZA,29
1842,BDA,JFK,74
1843,BDA,BOS,42
1844,BDA,MIA,29
1845,BDA,YYZ,24
1846,BDA,ATL,21
1847,BDA,LGW,20
1848,BDA,LGA,5
1849,BDA,PHL,3
1850,BDA,DCA,0
1851,BDA,CLT,0
1852,BDA,EWR,0
1853,BDB,BNE,136
1854,BDD,HID,12
1855,BDD,UBB,8
1856,BDD,KUG,8
1857,BDJ,CGK,374
1858,BDJ,SUB,316
1859,BDJ,BPN,187
1860,BDJ,KBU,87
1861,BDJ,SMQ,74
1862,BDJ,SRG,58
1863,BDJ,UPG,57
1864,BDJ,JOG,45
1865,BDJ,BTW,45
1866,BDJ,PNK,29
1867,BDJ,KJT,29
1868,BDJ,AAP,29
1869,BDJ,DPS,29
1870,BDJ,Solo,29
1871,BDJ,YIA,12
1872,BDJ,BTJ,2
1873,BDL,MCO,241
1874,BDL,ORD,175
1875,BDL,ATL,174
1876,BDL,CLT,168
1877,BDL,DCA,160
1878,BDL,FLL,148
1879,BDL,BWI,139
1880,BDL,TPA,137
1881,BDL,PHL,127
1882,BDL,DTW,124
1883,BDL,RSW,117
1884,BDL,IAD,114
1885,BDL,MSP,94
1886,BDL,PBI,58
1887,BDL,YYZ,56
1888,BDL,SJU,54
1889,BDL,MDW,49
1890,BDL,MIA,38
1891,BDL,DEN,34
1892,BDL,STL,29
1893,BDL,YUL,28
1894,BDL,IAH,27
1895,BDO,SUB,304
1896,BDO,HLP,211
1897,BDO,SRG,145
1898,BDO,KUL,103
1899,BDO,JOG,87
1900,BDO,PGK,74
1901,BDO,TKG,74
1902,BDO,SIN,69
1903,BDO,Solo,37
1904,BDO,BWX,17
1905,BDO,BKS,16
1906,BDO,TJQ,16
1907,BDO,DJB,16
1908,BDP,KTM,203
1909,BDQ,DEL,185
1910,BDQ,BOM,91
1911,BDQ,BLR,58
1912,BDQ,HYD,29
1913,BDS,Fiumicino,144
1914,BDS,Linate,82
1915,BDS,Bergamo,71
1916,BDS,Malpensa,62
1917,BDS,BLQ,37
1918,BDS,Treviso,25
1919,BDS,PSA,21
1920,BDS,TRN,20
1921,BDS,GVA,13
1922,BDS,STN,13
1923,BDS,FRA,9
1924,BDS,EIN,9
1925,BDS,TXL,9
1926,BDS,CRL,8
1927,BDS,STR,8
1928,BDS,BSL,8
1929,BDS,VRN,8
1930,BDS,Beauvais,8
1931,BDS,KTW,8
1932,BDS,ZRH,4
1933,BDS,BRS,0
1934,BDS,VCE,0
1935,BDU,OSL,68
1936,BEB,GLA,37
1937,BEB,SYY,32
1938,BEF,RNI,58
1939,BEF,MGA,58
1940,BEG,TGD,140
1941,BEG,VIE,133
1942,BEG,SVO,115
1943,BEG,ZRH,96
1944,BEG,CDG,75
1945,BEG,FRA,74
1946,BEG,TIV,71
1947,BEG,LJU,70
1948,BEG,IST,69
1949,BEG,MUC,56
1950,BEG,OTP,54
1951,BEG,Fiumicino,48
1952,BEG,AMS,45
1953,BEG,TIA,42
1954,BEG,ATH,41
1955,BEG,ZAG,41
1956,BEG,WAW,40
1957,BEG,TXL,37
1958,BEG,SKP,34
1959,BEG,AUH,29
1960,BEG,DOH,29
1961,BEG,LHR,29
1962,BEJ,BPN,236
1963,BEJ,AAP,42
1964,BEJ,TRK,13
1965,BEJ,GHS,0
1966,BEL,GRU,165
1967,BEL,FOR,136
1968,BEL,BSB,129
1969,BEL,MCP,120
1970,BEL,STM,94
1971,BEL,MAO,74
1972,BEL,CNF,52
1973,BEL,ATM,51
1974,BEL,REC,49
1975,BEL,MAB,49
1976,BEL,SLZ,28
1977,BEL,VCP,28
1978,BEL,Carajás,18
1979,BEL,FLL,16
1980,BEL,PBM,13
1981,BEL,LIS,13
1982,BEL,MEU,11
1983,BEL,MIA,9
1984,BEL,CAY,5
1985,BEL,BVB,2
1986,BEL,BVS,0
1987,BEM,CMN,6
1988,BEN,TUN,16
1989,BEN,HBE,13
1990,BEN,AKF,9
1991,BEN,SEB,4
1992,BEN,AMM,4
1993,BEN,ZIS,4
1994,BEN,IST,0
1995,BER,SVO,0
1996,BER,DME,0
1997,BES,Orly,139
1998,BES,LYS,86
1999,BES,CDG,86
2000,BES,BOD,59
2001,BES,MRS,29
2002,BES,TLS,13
2003,BES,LIL,12
2004,BES,AMS,12
2005,BES,OPO,9
2006,BES,TLN,8
2007,BES,Southend,8
2008,BES,MPL,7
2009,BES,NTE,4
2010,BES,NCE,3
2011,BES,Corsica,0
2012,BES,Corsica,0
2013,BES,DOL,0
2014,BES,Corsica,0
2015,BES,Sardinia,0
2016,BES,BCN,0
2017,BES,BHX,0
2018,BES,BRS,0
2019,BET,KWN,129
2020,BET,ANC,124
2021,BET,WNA,108
2022,BET,KWT,108
2023,BET,KUK,108
2024,BET,GNU,83
2025,BET,MLL,83
2026,BET,CYF,83
2027,BET,WTL,79
2028,BET,NME,79
2029,BET,KPN,75
2030,BET,KKH,54
2031,BET,PQS,54
2032,BET,KLG,54
2033,BET,VAK,54
2034,BET,TNK,29
2035,BET,KWK,29
2036,BET,HPB,29
2037,BET,TLT,29
2038,BET,OOK,25
2039,BET,ATT,25
2040,BET,PKA,25
2041,BEU,BVI,8
2042,BEU,BQL,0
2043,BEW,MPM,100
2044,BEW,APL,38
2045,BEW,JNB,35
2046,BEW,TET,31
2047,BEW,ADD,13
2048,BEW,POL,9
2049,BEW,UEL,5
2050,BEW,VXC,4
2051,BEW,VNX,0
2052,BEW,NOS,0
2053,BEW,BLZ,0
2054,BEY,IST,185
2055,BEY,DXB,160
2056,BEY,DOH,143
2057,BEY,CAI,121
2058,BEY,AMM,108
2059,BEY,RUH,100
2060,BEY,KWI,100
2061,BEY,CDG,87
2062,BEY,JED,83
2063,BEY,LHR,80
2064,BEY,ADD,58
2065,BEY,AUH,58
2066,BEY,Sabiha,58
2067,BEY,BGW,58
2068,BEY,FRA,55
2069,BEY,NJF,46
2070,BEY,LCA,41
2071,BEY,Sharjah,38
2072,BEY,ATH,33
2073,BEY,Fiumicino,31
2074,BEY,DMM,29
2075,BEY,BAH,28
2076,BEZ,NIG,4
2077,BEZ,TBF,4
2078,BFD,PIT,98
2079,BFF,DEN,49
2080,BFI,FRD,87
2081,BFI,ESD,0
2082,BFJ,KWE,87
2083,BFJ,KMG,49
2084,BFJ,CTU,29
2085,BFJ,HAK,29
2086,BFJ,CAN,29
2087,BFJ,CKG,29
2088,BFJ,HGH,27
2089,BFJ,SHA,24
2090,BFJ,PKX,24
2091,BFJ,SZX,22
2092,BFJ,LJG,16
2093,BFJ,CGO,16
2094,BFJ,ACX,16
2095,BFJ,TNA,16
2096,BFJ,DYG,16
2097,BFJ,NKG,14
2098,BFJ,XMN,13
2099,BFJ,WNZ,12
2100,BFJ,JHG,12
2101,BFJ,NNG,8
2102,BFJ,XIY,8
2103,BFJ,WUH,0
2104,BFL,PHX,85
2105,BFL,DEN,58
2106,BFL,DFW,58
2107,BFL,SFO,29
2108,BFM,DEN,12
2109,BFN,JNB,242
2110,BFN,CPT,72
2111,BFN,DUR,31
2112,BFS,LPL,167
2113,BFS,LGW,162
2114,BFS,STN,133
2115,BFS,MAN,110
2116,BFS,LTN,98
2117,BFS,EDI,92
2118,BFS,GLA,90
2119,BFS,BHX,77
2120,BFS,BRS,73
2121,BFS,NCL,71
2122,BFS,AMS,29
2123,BFS,AGP,26
2124,BFS,ALC,23
2125,BFS,Arrecife,20
2126,BFS,CDG,20
2127,BFS,Reine Sofia,20
2128,BFS,KRK,19
2129,BFS,GVA,19
2130,BFS,FUE,14
2131,BFS,SZG,11
2132,BFS,FAO,10
2133,BFS,RAK,9
2134,BFV,Don Muang,174
2135,BGA,BOG,532
2136,BGA,CUC,107
2137,BGA,CTG,102
2138,BGA,EOH,83
2139,BGA,BAQ,49
2140,BGA,AUC,45
2141,BGA,EYP,29
2142,BGA,SMR,29
2143,BGA,MDE,28
2144,BGA,PEI,16
2145,BGA,PTY,14
2146,BGA,RVE,13
2147,BGA,FLL,0
2148,BGC,VRL,25
2149,BGF,DLA,32
2150,BGF,NBO,16
2151,BGF,EBB,13
2152,BGF,CMN,12
2153,BGF,NSI,8
2154,BGF,CDG,0
2155,BGG,IST,29
2156,BGG,ESB,16
2157,BGG,Sabiha,13
2158,BGI,SVD,128
2159,BGI,POS,90
2160,BGI,GND,87
2161,BGI,LGW,85
2162,BGI,SLU,74
2163,BGI,MIA,74
2164,BGI,DOM,62
2165,BGI,JFK,61
2166,BGI,OGL,58
2167,BGI,YYZ,46
2168,BGI,FRA,30
2169,BGI,SKB,29
2170,BGI,FDF,29
2171,BGI,CLT,27
2172,BGI,ANU,16
2173,BGI,FLL,13
2174,BGI,PTP,13
2175,BGI,MAN,13
2176,BGI,YUL,13
2177,BGI,EIS,13
2178,BGI,BOS,9
2179,BGI,KIN,9
2180,BGM,DTW,53
2181,BGN,YKS,22
2182,BGO,OSL,652
2183,BGO,SVG,331
2184,BGO,TRD,166
2185,BGO,Torp,145
2186,BGO,KRS,134
2187,BGO,CPH,132
2188,BGO,FRO,116
2189,BGO,AMS,112
2190,BGO,KSU,97
2191,BGO,AES,94
2192,BGO,MOL,84
2193,BGO,TOS,53
2194,BGO,LGW,52
2195,BGO,SOG,49
2196,BGO,ABZ,44
2197,BGO,BOO,38
2198,BGO,HEL,29
2199,BGO,CDG,26
2200,BGO,GDN,25
2201,BGO,HOV,24
2202,BGO,FDE,24
